LNR,RESPONSE
14823,0.05677499
15167,0.005712948
15173,0.042287786
14861,0.02217202
15190,0.0067272894
14886,0.0073041474
14887,0.006482073
14897,0.03619231
15200,0.005639229
14900,0.014174479
14916,0.03859651
15245,0.030923188
15251,0.005586769
15254,0.0054012462
14648,0.005586769
14650,0.005981061
14653,0.03439238
14957,0.005586769
14973,0.006021598
14674,0.014174479
14985,0.014174479
14702,0.0070155747
14705,0.04611292
14706,0.0057163998
15026,0.005586769
14720,0.006281699
14747,0.0066726943
14748,0.006619026
15070,0.03551825
14765,0.0060755755
15086,0.026220134
15093,0.005776406
15719,0.0061136824
15723,0.0059490437
15735,0.0073920656
15434,0.006504141
15739,0.02968407
15759,0.0060755755
15773,0.03509897
15774,0.022489076
15475,0.014174479
15477,0.014174479
15877,0.0054012462
15880,0.02730338
15785,0.006429821
15525,0.014174479
24409,0.028554022
24106,0.014174479
24109,0.0061874134
24117,0.008893347
24431,0.042820767
24452,0.0058485493
24455,0.014174479
24144,0.03484845
24461,0.0056565576
24173,0.014174479
24485,0.006284114
24206,0.034737606
24213,0.014174479
25195,0.014174479
24859,0.008423358
24862,0.006284114
24874,0.03260717
24905,0.006566367
24906,0.0068074833
24915,0.014174479
24951,0.032639656
24963,0.0063622743
24979,0.037820827
25308,0.014174479
25313,0.007412105
25012,0.014174479
25327,0.0054012462
24739,0.005639229
24745,0.007197317
24751,0.006284114
24755,0.030836763
25057,0.02708437
25076,0.0069015864
24771,0.00737403
24778,0.0057163998
24781,0.033758048
25099,0.03804038
25102,0.07607753
25107,0.0056565576
24813,0.014174479
24830,0.0056565576
35143,0.014174479
35150,0.0054012462
35152,0.006339015
34841,0.0060755755
35166,0.014174479
35167,0.03872718
35169,0.0054012462
35191,0.005981061
35194,0.028266707
34899,0.0054012462
34903,0.005586769
34909,0.0314662
34916,0.005586769
35258,0.03573204
35892,0.005586769
35934,0.014174479
35935,0.005584621
41022,0.014174479
41339,0.0067331227
41346,0.014174479
41675,0.005586769
42302,0.005639229
42306,0.016421529
42307,0.022549339
42630,0.014174479
42638,0.006556536
42946,0.005586769
42955,0.014174479
43902,0.031158192
44870,0.005584621
44872,0.006339015
45215,0.0067331227
45524,0.0054012462
45525,0.014174479
45530,0.006248909
40709,0.008314056
41033,0.0054012462
41039,0.014174479
41048,0.014174479
41686,0.031678427
41688,0.008324466
42646,0.017115975
43289,0.014174479
43290,0.032058362
43930,0.014174479
43936,0.014174479
44250,0.005586769
44252,0.007550206
44573,0.005586769
45555,0.032734007
45559,0.0561932
40734,0.0066532157
40739,0.014174479
41056,0.026961941
41063,0.014174479
41706,0.0067860354
41714,0.046129275
41718,0.007197317
42984,0.005832878
42991,0.036689263
42993,0.06543635
43308,0.014174479
43315,0.0054012462
44282,0.026486864
44603,0.0054012462
44919,0.00675666
45243,0.014174479
45250,0.0057163998
45566,0.014174479
45571,0.03703908
45582,0.014174479
40748,0.03388569
40752,0.005586769
40768,0.034362264
41088,0.045879055
41401,0.005586769
41415,0.0054012462
41724,0.005884736
41732,0.006915591
42042,0.0054012462
42044,0.0054012462
42060,0.0054012462
42682,0.005586769
42699,0.027009476
43013,0.028327733
43327,0.03480061
51660,0.02920428
51980,0.014174479
52296,0.0054012462
52953,0.038845353
53269,0.008314056
53270,0.026883561
53278,0.0072703417
53595,0.0416581
53599,0.0326598
54549,0.03664171
54556,0.0077910344
54883,0.0054012462
55208,0.0059553413
51030,0.014174479
51345,0.005639229
51677,0.0070155747
51989,0.0060755755
51991,0.006284114
52319,0.006429821
52326,0.011015841
52332,0.006351796
52646,0.03263414
52652,0.010418412
53298,0.005912683
53618,0.006339015
53623,0.031300154
53943,0.0054012462
54255,0.014174479
54256,0.0054012462
54890,0.005782521
55220,0.03670509
55537,0.007167456
25145,0.0054012462
24855,0.0069311904
25157,0.036180194
25498,0.0063622743
25514,0.015195034
25824,0.030213658
25834,0.005936295
25523,0.029455146
25527,0.006339015
25529,0.04325514
25960,0.008494334
25965,0.014174479
25557,0.014174479
25858,0.0060755755
34453,0.005586769
34454,0.007256142
34748,0.016421529
34193,0.014174479
34198,0.012707755
34508,0.030068468
34516,0.014174479
34533,0.0054012462
34225,0.0054012462
34235,0.04290861
34553,0.04278646
34256,0.0055627353
34586,0.0054012462
34593,0.042207368
35271,0.047935903
35278,0.0054012462
35295,0.014174479
35302,0.014174479
35305,0.006284114
34994,0.03974076
35439,0.0057665855
35050,0.029492537
35389,0.005586769
35390,0.024631232
35098,0.008938403
35409,0.02740973
35410,0.0054012462
35412,0.0054012462
34806,0.006791637
34813,0.014174479
34818,0.009950323
35120,0.043452304
35133,0.014174479
4017,0.005586769
4322,0.014174479
4335,0.031430986
4024,0.005978037
4027,0.0054012462
4033,0.005586769
4344,0.014174479
4356,0.014174479
4046,0.013883937
4053,0.0061839987
5046,0.029132368
4741,0.007350661
5101,0.0055627353
4766,0.0074845646
4777,0.005586769
5187,0.065041155
5190,0.0077189063
5192,0.009343414
5199,0.014174479
5108,0.0063622743
4824,0.04575423
5146,0.0066726943
5148,0.0065805884
5160,0.005981061
4872,0.0076956293
4563,0.028027205
4584,0.0076855123
4908,0.014174479
4913,0.0060755755
4922,0.0064972667
4607,0.014174479
4929,0.014174479
4628,0.007256142
4639,0.014174479
4960,0.005586769
4645,0.005586769
4968,0.0055627353
4663,0.0060755755
4681,0.0054012462
5005,0.008036125
5356,0.005586769
5357,0.033219986
5697,0.00889415
5390,0.007921789
5814,0.006329831
5732,0.005586769
5445,0.033989716
5451,0.0062388764
5459,0.005586769
71759,0.014174479
72396,0.014174479
73047,0.028355008
73050,0.014174479
73685,0.014174479
73692,0.014174479
74016,0.005639229
74639,0.014174479
74958,0.030708596
75288,0.005586769
75617,0.0072533567
75936,0.033137593
71783,0.0054012462
71785,0.0054012462
71786,0.009358507
71790,0.032507695
71792,0.0054012462
71794,0.006140082
72098,0.04491729
72745,0.0067247055
72750,0.0054012462
72751,0.0060755755
73066,0.014174479
73395,0.014174479
74994,0.007431573
75308,0.005912683
75315,0.0076164654
76264,0.005712948
76270,0.014174479
71795,0.0067267893
72438,0.0066423174
72440,0.007044313
72443,0.04118986
72449,0.005586769
82146,0.02089194
82466,0.005586769
82468,0.0063622743
82791,0.0428707
83104,0.007401308
83114,0.014174479
83421,0.0065697525
83426,0.020347048
83753,0.0054012462
84075,0.038823593
84701,0.016796408
85028,0.0060755755
85031,0.0057163998
85664,0.0054012462
81533,0.0054012462
81847,0.027437517
82490,0.006979446
54521,0.03980041
54845,0.03283561
55167,0.029900495
55479,0.035023164
55485,0.0063622743
55488,0.0056565576
55795,0.0054012462
55796,0.005912683
55801,0.0057163998
55802,0.014174479
55809,0.0397431
50983,0.037820123
51295,0.0079088705
51296,0.0065805884
51948,0.005782521
52281,0.010467263
52282,0.0055232584
52601,0.007019738
52613,0.005586769
53895,0.029378058
53897,0.009792768
54534,0.0054012462
55186,0.032858938
55490,0.014174479
55502,0.006284114
55816,0.006021598
55821,0.014174479
55825,0.0069015864
65939,0.0066726943
61163,0.0070155747
61165,0.036891174
61169,0.0054012462
61170,0.014174479
61489,0.0054012462
61490,0.0060755755
61806,0.00876565
62121,0.006633005
62434,0.0054012462
63073,0.032235228
63396,0.014174479
64363,0.029064171
64368,0.008699155
65005,0.005936295
65008,0.02772693
65317,0.005639229
65971,0.035952684
61180,0.005586769
61507,0.038117062
61828,0.008444273
62136,0.033009745
62138,0.034317106
62150,0.007135533
62467,0.014174479
62472,0.028803095
63095,0.0060755755
63748,0.0283924
64389,0.0058077914
64708,0.0068701743
63264,0.006556536
63267,0.031945445
63582,0.010467263
53711,0.0067478204
53714,0.030001739
53716,0.014174479
54353,0.027038641
54354,0.005586769
54355,0.006019284
54671,0.0060755755
54681,0.007002462
55000,0.00775652
55631,0.005586769
55633,0.005981061
55643,0.04114874
55958,0.0062570986
55965,0.034440164
55970,0.005586769
51133,0.029855968
51144,0.014174479
51145,0.014174479
51788,0.006284114
51794,0.014174479
51805,0.005586769
52443,0.032119654
52763,0.014174479
53089,0.0054012462
53725,0.049339604
54044,0.0054012462
54054,0.005639229
54061,0.03283561
54694,0.005586769
55023,0.036779355
55336,0.007932483
55664,0.005639229
55666,0.041889735
51163,0.0054012462
51820,0.016796408
51822,0.0054012462
51823,0.035532236
52458,0.0065805884
52783,0.00737403
52787,0.0054012462
52791,0.005586769
53103,0.005639229
53749,0.0060755755
53753,0.005586769
54398,0.014174479
54707,0.008175497
54712,0.0055627353
54713,0.014174479
54721,0.008094056
55037,0.010467263
55044,0.005776406
55681,0.03998991
55686,0.006566367
50855,0.0054012462
51175,0.03067953
51178,0.042531535
51187,0.014174479
51501,0.0064862287
51515,0.014174479
51827,0.014174479
66127,0.030710032
61343,0.014174479
61658,0.005586769
61982,0.0054012462
62294,0.0067331227
62302,0.025343176
62620,0.033418685
62939,0.006281699
57131,0.03049982
57134,0.026070682
57135,0.005586769
57456,0.005845489
75998,0.005936295
76007,0.005586769
76008,0.007256142
71548,0.014174479
72497,0.0054012462
72507,0.014174479
72833,0.006248909
73139,0.005912683
74102,0.0054012462
74417,0.041700076
75057,0.024840262
75058,0.0057163998
75061,0.0056883744
75062,0.005936295
75069,0.00961105
75380,0.014174479
75384,0.014174479
75390,0.005832878
75391,0.0056565576
76029,0.014174479
76348,0.005586769
76355,0.0067267893
76357,0.005912683
71563,0.03967564
71568,0.0054012462
71878,0.05706038
71886,0.0057163998
71888,0.006108466
72212,0.0063622743
72521,0.0065523074
74129,0.033238903
74770,0.022086604
75080,0.0069876835
75082,0.014174479
75091,0.009950323
75399,0.0060341484
75410,0.0054012462
75728,0.014174479
75735,0.014174479
76369,0.005981061
71580,0.009087369
71914,0.0067267893
72539,0.03225082
72546,0.0060755755
73504,0.0054012462
73505,0.0054012462
73508,0.014174479
73514,0.0054012462
73824,0.0054012462
75107,0.049606487
47511,0.014174479
47524,0.0060755755
47832,0.014174479
47849,0.04513222
48168,0.00582172
48169,0.02947529
48810,0.0054012462
48823,0.005586769
48826,0.008887781
49135,0.008102517
49141,0.006220485
49466,0.006225902
49477,0.0060755755
49783,0.0054012462
50439,0.024821233
50756,0.014174479
50767,0.0065888544
45904,0.03242827
46875,0.014174479
47214,0.014174479
47533,0.007598462
47856,0.007350661
48182,0.005586769
48194,0.005586769
48507,0.010236797
48512,0.014174479
48836,0.014174479
48846,0.056561567
55283,0.00737403
55286,0.057361104
55599,0.006284114
55602,0.041510228
55914,0.0054012462
51756,0.008894617
52071,0.0057163998
52074,0.026300585
53048,0.0054012462
53057,0.008314056
53058,0.077702895
53368,0.03133346
53684,0.005912683
53688,0.03386861
53696,0.005782521
54006,0.055183
54007,0.006284114
54326,0.005584621
54327,0.026628722
54338,0.006650437
58403,0.031112067
58715,0.023524908
58718,0.005586769
59044,0.0054012462
59363,0.014174479
59995,0.005936295
60315,0.006770248
60321,0.0060755755
60323,0.0063622743
60649,0.014174479
60967,0.026243825
56811,0.005586769
11742,0.0065805884
12063,0.0054012462
12082,0.044411596
11819,0.014174479
11501,0.030213658
11508,0.014174479
11834,0.008314056
11534,0.014174479
11844,0.005850798
11552,0.006566367
11564,0.026138213
11565,0.005586769
11577,0.031231921
11887,0.011130165
11897,0.0054012462
11603,0.030193651
11920,0.0064529832
12586,0.005776406
12266,0.027765214
12604,0.014174479
12290,0.03805613
12292,0.006429821
12297,0.014174479
21485,0.041563336
21183,0.02937497
21199,0.0054012462
21536,0.02791034
21537,0.007019738
21546,0.006284114
21553,0.037584834
20969,0.0071295826
20976,0.007057126
21283,0.037726346
21291,0.03942216
20980,0.007471039
20981,0.0072792578
21309,0.04578671
21017,0.040339086
21024,0.007465645
21347,0.007638219
21367,0.006086764
21368,0.0340485
21371,0.037647773
21377,0.005639229
21067,0.007016093
21073,0.014174479
21379,0.033435263
21383,0.009804863
21709,0.0261092
21727,0.03546124
21732,0.006631475
1750,0.026595756
1757,0.0054012462
1792,0.0054012462
1480,0.005782521
1482,0.041004635
1486,0.005832878
1495,0.0061977054
1497,0.0054012462
1808,0.05189014
1818,0.006284114
1837,0.006855332
1534,0.0073712002
2196,0.005936295
2197,0.014174479
2521,0.032467842
2221,0.006556536
2226,0.0054012462
2566,0.005586769
2257,0.03410366
2669,0.027964288
11135,0.014174479
11456,0.005586769
10869,0.005832878
10899,0.034792572
11208,0.0064972667
11209,0.036732554
11211,0.02665686
10909,0.047845885
10917,0.0060755755
11225,0.0054012462
11228,0.014174479
11239,0.0072249784
11263,0.0054012462
11269,0.005639229
11273,0.040725086
10969,0.016421529
11298,0.014174479
11637,0.043895107
11947,0.014174479
11646,0.005981061
11651,0.005586769
11987,0.005782521
11995,0.0060755755
11698,0.0054012462
11710,0.014174479
11719,0.025733784
12006,0.034790393
12019,0.0101501355
22771,0.006351796
22475,0.014174479
22785,0.005639229
22792,0.005782521
22812,0.0054012462
22204,0.0060341484
22218,0.0073596435
22224,0.0066768797
22225,0.0067331227
22546,0.005586769
22258,0.03715189
22267,0.0060755755
22283,0.049775265
22286,0.0054012462
22291,0.0054012462
22310,0.03135008
22621,0.014174479
22636,0.0054012462
23282,0.012172412
23294,0.04213536
23305,0.0065805884
23316,0.02747831
23002,0.014174479
23006,0.035827924
23015,0.006284114
23445,0.014174479
23453,0.006281699
23457,0.03925428
23041,0.06276829
23350,0.006284114
23356,0.04131801
23065,0.027410695
23069,0.009804964
23074,0.032965876
23088,0.005776406
23092,0.03280781
23096,0.005586769
23380,0.0054012462
23117,0.0057163998
23408,0.014174479
23417,0.0060755755
23136,0.009490378
23427,0.005586769
23428,0.0070904437
23140,0.006556536
23152,0.0066480683
22843,0.014174479
22853,0.008314056
23165,0.0054012462
22877,0.014174479
22883,0.0068570464
23205,0.005586769
23210,0.037973188
32064,0.014174479
32066,0.005912683
31776,0.04282223
32083,0.0054012462
32740,0.009202763
32741,0.014174479
32751,0.006556536
32757,0.0063859937
32420,0.014174479
32434,0.030370288
32448,0.0054012462
44995,0.047692593
44999,0.029677678
45000,0.008047925
40519,0.009562953
41172,0.0060755755
41491,0.006686238
42130,0.057025135
42453,0.0054012462
42454,0.005639229
42457,0.005586769
42774,0.005586769
43409,0.0072703417
43419,0.014174479
43731,0.0060755755
44054,0.0060755755
44368,0.014174479
44370,0.012109583
44382,0.0054012462
45022,0.014174479
45031,0.005586769
45033,0.01078208
45341,0.008144603
45343,0.0067267893
40525,0.014174479
40533,0.005936295
40869,0.005753773
41182,0.033386033
41501,0.014174479
41509,0.027876109
42473,0.0065058535
42478,0.0054012462
43113,0.0060755755
43755,0.0075045624
44066,0.008030388
44725,0.005832878
45052,0.005981061
45364,0.030629974
40559,0.014174479
40882,0.025770565
40885,0.009049677
41200,0.014174479
41208,0.034735247
54658,0.0054012462
54982,0.008094056
55292,0.0056565576
55297,0.005639229
55932,0.006979446
51115,0.014174479
51117,0.005712948
51448,0.0054012462
51780,0.014174479
52091,0.029661762
52103,0.03415219
52108,0.006399766
52744,0.009950323
52745,0.005586769
53079,0.005639229
53081,0.014174479
32474,0.029661762
32805,0.005586769
32497,0.0054012462
32505,0.0054012462
32826,0.0054012462
32830,0.014174479
32522,0.006039061
32525,0.04663259
32576,0.006556536
32290,0.009667924
32329,0.014174479
32350,0.005753773
32378,0.0056565576
32680,0.005830636
32681,0.006281699
32688,0.0071944185
32384,0.005586769
32385,0.032136485
32720,0.0054012462
33046,0.040744126
33049,0.030919217
33062,0.0054012462
33074,0.0064972667
33396,0.014174479
33083,0.0067267893
33414,0.0054012462
33106,0.014174479
33525,0.006019284
33537,0.0065505286
33423,0.0054012462
33440,0.0054012462
33165,0.014174479
33195,0.005779597
33215,0.0060755755
33216,0.005912683
33227,0.0067763943
33230,0.0054012462
32921,0.043378856
32926,0.014174479
32933,0.014174479
41529,0.036936413
41848,0.0054012462
42165,0.0059523303
42171,0.029651532
42802,0.010319086
42805,0.014174479
42812,0.0060755755
43140,0.00634308
43772,0.005586769
43780,0.014174479
44729,0.0054012462
44732,0.0065540173
40567,0.006248909
40577,0.033202715
41553,0.014174479
42505,0.005912683
42823,0.0054012462
42826,0.005586769
42836,0.035540957
43161,0.0054012462
44428,0.014174479
44441,0.0054012462
44764,0.0068701743
45087,0.0060755755
40922,0.0066423174
41243,0.014174479
41251,0.0054012462
41883,0.005936295
42204,0.025345702
42208,0.0060755755
42524,0.014174479
43171,0.006791637
43176,0.005832878
43490,0.0057163998
43497,0.031850945
44123,0.0063622743
44457,0.0054012462
44464,0.009134999
44772,0.007882257
45107,0.0060897935
45423,0.03706439
40618,0.007921789
40621,0.014174479
40623,0.06610736
40933,0.014174479
40950,0.0060755755
41265,0.032134578
41275,0.014174479
41589,0.03492638
41907,0.0060755755
42223,0.006339015
42228,0.006284114
42545,0.0067267893
37989,0.0063622743
38303,0.038955938
38304,0.014174479
38319,0.005586769
38004,0.034459848
38007,0.030226437
38323,0.007197317
38037,0.03546124
38053,0.014174479
38378,0.0054012462
38385,0.014174479
38390,0.0054012462
39058,0.0065805884
38722,0.014174479
38739,0.04971283
39067,0.0067267893
39080,0.005586769
39085,0.014174479
39088,0.014174479
39095,0.0054012462
38777,0.031459846
38778,0.0063622743
38780,0.014174479
38798,0.005586769
39133,0.005978763
38828,0.008797663
39159,0.014174479
39160,0.0054012462
38846,0.014174479
39171,0.00582172
48006,0.006333206
48011,0.0060755755
48323,0.039658204
48654,0.008894617
48989,0.014174479
49309,0.014174479
49624,0.011015841
49632,0.0054012462
49633,0.008893347
49941,0.04568725
49946,0.006940409
50602,0.0060755755
50606,0.0067267893
45745,0.014174479
47371,0.005776406
47373,0.0054012462
48021,0.038502727
48027,0.005586769
48028,0.0078012072
48678,0.009358507
49330,0.032874707
49647,0.014174479
49979,0.014174479
50293,0.0054012462
50294,0.038851317
50302,0.0077144597
20586,0.03000704
20588,0.0054012462
20594,0.025694732
20611,0.0063622743
20899,0.024787582
20910,0.016421529
20349,0.023843884
20354,0.0067267893
20663,0.006471827
20671,0.0063622743
20382,0.014174479
20411,0.014174479
20727,0.0054012462
20437,0.008314056
20738,0.037704505
21399,0.0056565576
21410,0.014174479
21413,0.045504887
21418,0.006676975
21086,0.023919731
21107,0.007412105
21445,0.005936295
21119,0.030882325
21151,0.0056565576
21154,0.0064999815
30321,0.034857195
30330,0.006500853
30038,0.005586769
30042,0.04753851
30047,0.005936295
30365,0.029637676
30375,0.0060755755
30061,0.041032486
30063,0.006284114
30071,0.028307816
30083,0.039811704
30085,0.0054012462
30115,0.014174479
30121,0.005936295
29845,0.010000697
29852,0.012965015
29868,0.06265747
29872,0.0067523313
29873,0.0054012462
30190,0.005639229
30543,0.0060755755
30867,0.014174479
30868,0.010467263
30578,0.0054012462
22072,0.005779597
21775,0.014174479
22196,0.01112833
21780,0.0058485493
22086,0.0063622743
22091,0.008094056
22113,0.032722663
21827,0.033593267
21832,0.029401664
21843,0.014174479
22151,0.006556536
21860,0.014174479
21880,0.0060755755
21892,0.0060755755
21596,0.0054012462
21905,0.007006326
21602,0.0054012462
21920,0.0054012462
21924,0.034896333
21925,0.005978763
21935,0.052954517
21620,0.014174479
21945,0.005639229
21955,0.042997647
21648,0.046565086
21965,0.030895777
21660,0.0059057223
21663,0.005586769
21989,0.0054012462
22003,0.0055627353
22008,0.005586769
22674,0.037826058
31204,0.0056565576
31208,0.007948869
31543,0.005639229
31573,0.03749922
31262,0.005825635
31270,0.0054012462
31580,0.028803095
31308,0.005912683
31630,0.0054012462
31325,0.0077330903
31328,0.005978037
31019,0.005586769
31026,0.005978037
31338,0.014174479
31341,0.006284114
31349,0.006225902
31353,0.028803095
31355,0.014174479
31068,0.005586769
31073,0.0054012462
31084,0.0065805884
31417,0.0054012462
31103,0.005586769
31107,0.0067272894
31113,0.006082202
2479,0.026737083
2166,0.0054012462
2168,0.005586769
2496,0.005586769
2824,0.0070155747
2832,0.0054012462
3155,0.0060755755
3156,0.007002462
3290,0.006471827
2880,0.0063622743
3209,0.005968185
2929,0.027673405
2935,0.014174479
2938,0.035405576
3241,0.032720603
3268,0.035874743
3273,0.037692785
3278,0.006284114
2988,0.014174479
2997,0.0054012462
2696,0.029911712
3001,0.0071122
2717,0.03606402
3031,0.007040966
2731,0.014174479
3046,0.0066649993
2744,0.006284114
2745,0.0075045624
3063,0.007966278
3072,0.0066949977
3077,0.005978037
2765,0.016421529
3091,0.014174479
3096,0.029381884
2793,0.028803095
3100,0.0062127253
3764,0.0054012462
3769,0.0059057223
3772,0.0054012462
3778,0.006225902
3440,0.007256142
12304,0.005639229
12308,0.007136854
12313,0.0054012462
12759,0.005753773
12340,0.0054012462
12661,0.036371626
12676,0.006284114
12682,0.0055232584
12380,0.028675219
12722,0.006019284
12732,0.034082472
12421,0.005639229
12425,0.0054012462
12430,0.03564663
12136,0.0054012462
20867,0.0065805884
20875,0.0058077914
20581,0.029657895
10285,0.0054012462
10317,0.030578086
10323,0.006676975
10327,0.0057665855
10331,0.033314828
10338,0.042988516
10660,0.007029307
10667,0.005782521
11006,0.005639229
11014,0.0054012462
11344,0.03047062
11354,0.029015405
11031,0.008303024
11035,0.0054012462
11040,0.0056565576
11045,0.04696668
11051,0.0054012462
11054,0.005753773
11394,0.0054012462
11077,0.014174479
11486,0.005586769
11492,0.02405735
11407,0.0055627353
11419,0.030374853
11101,0.025536364
11424,0.0063622743
20285,0.005936295
20290,0.014174479
20292,0.0069298088
19987,0.0054012462
19989,0.02866937
20014,0.014174479
20017,0.006362558
19703,0.0054012462
19707,0.007025757
19709,0.0060755755
19731,0.0055627353
19736,0.029930376
19745,0.03930103
20071,0.0054012462
19759,0.014174479
20080,0.050650902
20081,0.005776406
20095,0.005586769
20112,0.036006164
20123,0.006248909
20439,0.041280214
20440,0.04119973
20456,0.006989583
20465,0.014174479
20779,0.0059057223
20792,0.014174479
20489,0.0067267893
20800,0.0054012462
20514,0.014174479
20920,0.0054012462
20931,0.006875929
20518,0.0054012462
20836,0.0056565576
20538,0.031430986
20550,0.005584621
20847,0.03138168
20854,0.03748008
20565,0.005586769
20569,0.007851873
30590,0.006284114
30902,0.026397942
30907,0.0054012462
30914,0.026281968
30925,0.022489076
30937,0.0062144417
30639,0.014174479
30941,0.006021598
30663,0.0056883744
30672,0.014174479
30977,0.0061839987
30705,0.0063622743
30722,0.005586769
30727,0.006284114
30428,0.0089078555
30430,0.005584621
30751,0.0054012462
30451,0.014174479
30762,0.005586769
30465,0.045947496
30469,0.06331285
30789,0.005782521
30790,0.014174479
30797,0.014174479
31159,0.032536756
31531,0.014174479
40077,0.014174479
40494,0.0067788656
40501,0.005832878
40417,0.037901912
40111,0.04264029
40135,0.005968185
40151,0.005776406
40175,0.0054012462
39860,0.005586769
39862,0.038697764
40182,0.014174479
40189,0.014174479
40193,0.006284114
40199,0.0060755755
39883,0.03385442
39908,0.014174479
39914,0.006566367
39927,0.011711821
39940,0.014174479
40273,0.014174479
39964,0.005586769
78195,0.037764374
79461,0.008960297
79799,0.014174479
80110,0.00915959
80420,0.0054012462
80421,0.028024869
80426,0.014174479
80433,0.005586769
80434,0.04960787
80439,0.0067331227
81384,0.005776406
81393,0.014174479
81396,0.0068616527
76612,0.006979446
76931,0.0059057223
77242,0.02960498
77572,0.014174479
78204,0.035918232
78532,0.014174479
78841,0.032537654
78844,0.008314056
78847,0.006019284
78848,0.012125411
79479,0.0054012462
79805,0.03280581
80126,0.022867966
81084,0.007256142
81407,0.006556536
76620,0.006635553
76939,0.023984589
2276,0.014174479
2305,0.029287968
2621,0.005586769
2341,0.0433525
2056,0.044683456
2362,0.04133869
2373,0.005639229
2381,0.006284114
2382,0.0105216615
2418,0.0054012462
2103,0.014174479
2106,0.026152607
2110,0.014174479
2429,0.009773501
2433,0.014174479
2446,0.005586769
2148,0.0054012462
82772,0.0054012462
83095,0.0073596435
83098,0.008894617
83401,0.014174479
84041,0.005584621
84058,0.0054012462
84700,0.05943652
85001,0.0063622743
85325,0.007885722
85329,0.005912683
85334,0.014174479
57,0.014174479
65,0.014174479
74,0.014174479
81,0.014174479
119,0.014174479
120,0.014174479
17,0.014174479
25,0.014174479
28,0.014174479
31,0.014174479
34,0.014174479
37,0.014174479
135,0.014174479
155,0.014174479
184,0.014174479
210,0.014174479
278,0.014174479
284,0.014174479
286,0.014174479
309,0.014174479
347,0.014174479
379,0.014174479
414,0.014174479
419,0.014174479
447,0.0054012462
455,0.006463358
456,0.014174479
458,0.0054012462
497,0.006159778
528,0.034402214
531,0.025182009
533,0.0054012462
587,0.0054012462
645,0.006284114
653,0.014174479
675,0.044746213
682,0.0077808527
695,0.0067238905
700,0.005832878
739,0.005968185
760,0.0054012462
776,0.014174479
71248,0.0065805884
66458,0.005586769
66459,0.005584621
66792,0.0060071936
67424,0.0074978885
67428,0.0059130946
67739,0.014174479
68059,0.0054012462
68060,0.0054012462
73078,0.0054012462
73084,0.005586769
73088,0.0060755755
73717,0.032611046
73719,0.035031322
73724,0.0068912595
74049,0.005584621
74050,0.005584621
74055,0.005586769
74376,0.0054012462
74684,0.02921613
75336,0.005832878
75647,0.0077455146
76282,0.028214222
76288,0.035681654
76293,0.041803975
71505,0.014174479
72135,0.014174479
72471,0.04197984
73115,0.006556536
73751,0.005936295
74380,0.005779597
74383,0.006970773
74384,0.0054012462
74391,0.0067267893
74713,0.0089078555
75035,0.028382137
75341,0.031910356
75356,0.0054012462
75663,0.005586769
75665,0.0054012462
75671,0.047582567
76298,0.014174479
76311,0.014174479
76314,0.0054012462
71515,0.0054012462
71526,0.056366812
71836,0.0055627353
71842,0.0065780603
73449,0.030898513
73454,0.0065780603
73770,0.005586769
74083,0.007958753
74401,0.00802333
74416,0.04751518
74719,0.0054012462
75053,0.02883367
75362,0.00935803
80781,0.014174479
81102,0.0063622743
81114,0.03688935
69649,0.005832878
69651,0.014174479
69956,0.0063622743
69962,0.03584286
69963,0.034407333
61063,0.005850798
66088,0.0057163998
61625,0.0067267893
62904,0.027995074
63542,0.008734895
63547,0.014174479
63549,0.03723573
63552,0.0057163998
63862,0.0054012462
63872,0.0067267893
64184,0.044181086
64495,0.0054012462
64818,0.014174479
65472,0.0054012462
65789,0.006566367
61635,0.006248909
61652,0.005586769
61954,0.026900837
62603,0.005712948
62606,0.007830324
62610,0.005850798
62612,0.0067267893
63233,0.005776406
63237,0.0060755755
63239,0.025981486
63243,0.0054012462
63561,0.03361729
63883,0.0059130946
64200,0.0069876835
64204,0.005586769
64212,0.0064972667
64523,0.0054012462
64843,0.009134869
65158,0.0060755755
65165,0.032377914
71214,0.03703356
67407,0.005584621
67413,0.008651115
68039,0.0054012462
68043,0.005779597
68045,0.005586769
68364,0.005639229
68365,0.0066726943
68367,0.029596528
68678,0.02967947
68691,0.007256142
78783,0.042226873
79106,0.0067267893
79116,0.008069847
79420,0.005850798
80071,0.025759865
81032,0.030129863
81341,0.0071187317
81345,0.014174479
76880,0.0054012462
76888,0.005782521
77521,0.030404385
78169,0.008144603
78482,0.006729061
78496,0.03156479
78805,0.0063622743
78809,0.005586769
78815,0.0054012462
79440,0.03155263
79761,0.03355558
79773,0.0054012462
80085,0.0054012462
80400,0.006650437
80405,0.03315797
80734,0.005586769
81378,0.036291618
76588,0.0054012462
76898,0.014174479
5540,0.006650437
5231,0.0067763943
5249,0.005586769
5569,0.014174479
5277,0.014174479
5288,0.045703076
5295,0.044185348
5624,0.0067267893
6292,0.03260717
5969,0.04208741
6308,0.0065805884
6312,0.016421529
6324,0.0067267893
6327,0.006281699
6331,0.006504141
6350,0.005776406
6352,0.038183536
6023,0.030476147
6030,0.005639229
6454,0.005586769
14611,0.0054012462
14333,0.050803047
22901,0.014174479
22932,0.014174479
23242,0.014174479
23244,0.0054012462
23275,0.014174479
23930,0.032743316
23599,0.029541949
23950,0.0057163998
23626,0.03961124
23643,0.0063622743
